[2025-05-13 15:37:33.4877846] Console created
[2025-05-13 15:37:33.4899966] UE4SS - v3.0.1 Beta #0 - Git SHA #80b67cc
[2025-05-13 15:37:33.4902064] UE4SS Build Configuration: Game__Shipping__Win64 (MSVC)
[2025-05-13 15:37:33.5028033] Setting up mods...
[2025-05-13 15:37:33.5567176] FMalloc::QuantizeSize = 0x38
[2025-05-13 15:37:33.5567695] FMalloc::GetAllocationSize = 0x40
[2025-05-13 15:37:33.5568335] FMalloc::Trim = 0x48
[2025-05-13 15:37:33.5568681] FMalloc::SetupTLSCachesOnCurrentThread = 0x50
[2025-05-13 15:37:33.5569162] FMalloc::ClearAndDisableTLSCachesOnCurrentThread = 0x58
[2025-05-13 15:37:33.5569960] FMalloc::InitializeStatsMetadata = 0x60
[2025-05-13 15:37:33.5570800] FMalloc::UpdateStats = 0x68
[2025-05-13 15:37:33.5571505] FMalloc::GetAllocatorStats = 0x70
[2025-05-13 15:37:33.5572036] FMalloc::DumpAllocatorStats = 0x78
[2025-05-13 15:37:33.5572769] FMalloc::IsInternallyThreadSafe = 0x80
[2025-05-13 15:37:33.5573443] FMalloc::ValidateHeap = 0x88
[2025-05-13 15:37:33.5573916] FMalloc::GetDescriptiveName = 0x90
[2025-05-13 15:37:33.5574259] AActor
[2025-05-13 15:37:33.5575008] AActor::__vecDelDtor = 0x0
[2025-05-13 15:37:33.5575822] AActor::OnRep_ReplicateMovement = 0x268
[2025-05-13 15:37:33.5576206] AActor::TearOff = 0x270
[2025-05-13 15:37:33.5576676] AActor::HasNetOwner = 0x278
[2025-05-13 15:37:33.5577310] AActor::HasLocalNetOwner = 0x280
[2025-05-13 15:37:33.5578093] AActor::OnRep_Owner = 0x288
[2025-05-13 15:37:33.5578530] AActor::SetReplicateMovement = 0x290
[2025-05-13 15:37:33.5579058] AActor::OnRep_AttachmentReplication = 0x298
[2025-05-13 15:37:33.5579677] AActor::IsReplicationPausedForConnection = 0x2A0
[2025-05-13 15:37:33.5580388] AActor::OnReplicationPausedChanged = 0x2A8
[2025-05-13 15:37:33.5580932] AActor::ReplicateSubobjects = 0x2B0
[2025-05-13 15:37:33.5581477] AActor::OnSubobjectCreatedFromReplication = 0x2B8
[2025-05-13 15:37:33.5582093] AActor::OnSubobjectDestroyFromReplication = 0x2C0
[2025-05-13 15:37:33.5582996] AActor::PreReplication = 0x2C8
[2025-05-13 15:37:33.5598080] AActor::PreReplicationForReplay = 0x2D0
[2025-05-13 15:37:33.5599100] AActor::RewindForReplay = 0x2D8
[2025-05-13 15:37:33.5601494] AActor::OnRep_Instigator = 0x2E0
[2025-05-13 15:37:33.5606078] AActor::EnableInput = 0x2E8
[2025-05-13 15:37:33.5608489] AActor::DisableInput = 0x2F0
[2025-05-13 15:37:33.5610984] AActor::GetVelocity = 0x2F8
[2025-05-13 15:37:33.5614745] AActor::SetActorHiddenInGame = 0x300
[2025-05-13 15:37:33.5645437] AActor::K2_DestroyActor = 0x308
[2025-05-13 15:37:33.5652253] AActor::AddTickPrerequisiteActor = 0x310
[2025-05-13 15:37:33.5661540] AActor::AddTickPrerequisiteComponent = 0x318
[2025-05-13 15:37:33.5665952] AActor::RemoveTickPrerequisiteActor = 0x320
[2025-05-13 15:37:33.5681760] AActor::RemoveTickPrerequisiteComponent = 0x328
[2025-05-13 15:37:33.5698627] AActor::BeginPlay = 0x330
[2025-05-13 15:37:33.5704702] AActor::EndPlay = 0x338
[2025-05-13 15:37:33.5719311] AActor::NotifyActorBeginOverlap = 0x340
[2025-05-13 15:37:33.5724073] AActor::NotifyActorEndOverlap = 0x348
[2025-05-13 15:37:33.5725793] AActor::NotifyActorBeginCursorOver = 0x350
[2025-05-13 15:37:33.5726277] AActor::NotifyActorEndCursorOver = 0x358
[2025-05-13 15:37:33.5726825] AActor::NotifyActorOnClicked = 0x360
[2025-05-13 15:37:33.5728289] AActor::NotifyActorOnReleased = 0x368
[2025-05-13 15:37:33.5731979] AActor::NotifyActorOnInputTouchBegin = 0x370
[2025-05-13 15:37:33.5732950] AActor::NotifyActorOnInputTouchEnd = 0x378
[2025-05-13 15:37:33.5733642] AActor::NotifyActorOnInputTouchEnter = 0x380
[2025-05-13 15:37:33.5733996] AActor::NotifyActorOnInputTouchLeave = 0x388
[2025-05-13 15:37:33.5734528] AActor::NotifyHit = 0x390
[2025-05-13 15:37:33.5734832] AActor::SetLifeSpan = 0x398
[2025-05-13 15:37:33.5735301] AActor::GetLifeSpan = 0x3A0
[2025-05-13 15:37:33.5736107] AActor::GatherCurrentMovement = 0x3A8
[2025-05-13 15:37:33.5736543] AActor::GetDefaultAttachComponent = 0x3B0
[2025-05-13 15:37:33.5737173] AActor::ApplyWorldOffset = 0x3B8
[2025-05-13 15:37:33.5737564] AActor::IsLevelBoundsRelevant = 0x3C0
[2025-05-13 15:37:33.5738143] AActor::GetNetPriority = 0x3C8
[2025-05-13 15:37:33.5738715] AActor::GetReplayPriority = 0x3D0
[2025-05-13 15:37:33.5739257] AActor::GetNetDormancy = 0x3D8
[2025-05-13 15:37:33.5740282] AActor::OnActorChannelOpen = 0x3E0
[2025-05-13 15:37:33.5740850] AActor::UseShortConnectTimeout = 0x3E8
[2025-05-13 15:37:33.5741400] AActor::OnSerializeNewActor = 0x3F0
[2025-05-13 15:37:33.5742036] AActor::OnNetCleanup = 0x3F8
[2025-05-13 15:37:33.5743022] AActor::TickActor = 0x400
[2025-05-13 15:37:33.5744338] AActor::PostActorCreated = 0x408
[2025-05-13 15:37:33.5745096] AActor::LifeSpanExpired = 0x410
[2025-05-13 15:37:33.5747213] AActor::PostNetReceiveRole = 0x418
[2025-05-13 15:37:33.5757985] AActor::PostNetInit = 0x420
[2025-05-13 15:37:33.5763034] AActor::OnRep_ReplicatedMovement = 0x428
[2025-05-13 15:37:33.5765065] AActor::PostNetReceiveLocationAndRotation = 0x430
[2025-05-13 15:37:33.5765617] AActor::PostNetReceiveVelocity = 0x438
[2025-05-13 15:37:33.5766606] AActor::PostNetReceivePhysicState = 0x440
[2025-05-13 15:37:33.5767278] AActor::SetOwner = 0x448
[2025-05-13 15:37:33.5767726] AActor::CheckStillInWorld = 0x450
[2025-05-13 15:37:33.5768213] AActor::Tick = 0x458
[2025-05-13 15:37:33.5768994] AActor::ShouldTickIfViewportsOnly = 0x460
[2025-05-13 15:37:33.5769580] AActor::IsNetRelevantFor = 0x468
[2025-05-13 15:37:33.5770141] AActor::IsReplayRelevantFor = 0x470
[2025-05-13 15:37:33.5770678] AActor::IsRelevancyOwnerFor = 0x478
[2025-05-13 15:37:33.5771212] AActor::PreInitializeComponents = 0x480
[2025-05-13 15:37:33.5774809] AActor::PostInitializeComponents = 0x488
[2025-05-13 15:37:33.5776874] AActor::DispatchPhysicsCollisionHit = 0x490
[2025-05-13 15:37:33.5777553] AActor::GetNetOwner = 0x498
[2025-05-13 15:37:33.5778343] AActor::GetNetOwningPlayer = 0x4A0
[2025-05-13 15:37:33.5778896] AActor::GetNetConnection = 0x4A8
[2025-05-13 15:37:33.5779500] AActor::DestroyNetworkActorHandled = 0x4B0
[2025-05-13 15:37:33.5780635] AActor::RegisterAllComponents = 0x4B8
[2025-05-13 15:37:33.5781359] AActor::PreRegisterAllComponents = 0x4C0
[2025-05-13 15:37:33.5782558] AActor::PostRegisterAllComponents = 0x4C8
[2025-05-13 15:37:33.5783154] AActor::UnregisterAllComponents = 0x4D0
[2025-05-13 15:37:33.5784109] AActor::PostUnregisterAllComponents = 0x4D8
[2025-05-13 15:37:33.5784855] AActor::ReregisterAllComponents = 0x4E0
[2025-05-13 15:37:33.5785645] AActor::MarkComponentsAsPendingKill = 0x4E8
[2025-05-13 15:37:33.5787240] AActor::InvalidateLightingCacheDetailed = 0x4F0
[2025-05-13 15:37:33.5787844] AActor::TeleportTo = 0x4F8
[2025-05-13 15:37:33.5788388] AActor::TeleportSucceeded = 0x500
[2025-05-13 15:37:33.5788916] AActor::ClearCrossLevelReferences = 0x508
[2025-05-13 15:37:33.5789667] AActor::IsBasedOnActor = 0x510
[2025-05-13 15:37:33.5790497] AActor::IsAttachedTo = 0x518
[2025-05-13 15:37:33.5791727] AActor::RerunConstructionScripts = 0x520
[2025-05-13 15:37:33.5792434] AActor::OnConstruction = 0x528
[2025-05-13 15:37:33.5805654] AActor::RegisterActorTickFunctions = 0x530
[2025-05-13 15:37:33.5806472] AActor::Destroyed = 0x538
[2025-05-13 15:37:33.5810302] AActor::FellOutOfWorld = 0x540
[2025-05-13 15:37:33.5815610] AActor::OutsideWorldBounds = 0x548
[2025-05-13 15:37:33.5816159] AActor::GetComponentsBoundingBox = 0x550
[2025-05-13 15:37:33.5817094] AActor::CalculateComponentsBoundingBoxInLocalSpace = 0x558
[2025-05-13 15:37:33.5817683] AActor::GetComponentsBoundingCylinder = 0x560
[2025-05-13 15:37:33.5818221] AActor::GetSimpleCollisionCylinder = 0x568
[2025-05-13 15:37:33.5818781] AActor::IsRootComponentCollisionRegistered = 0x570
[2025-05-13 15:37:33.5819420] AActor::TornOff = 0x578
[2025-05-13 15:37:33.5820351] AActor::GetComponentsCollisionResponseToChannel = 0x580
[2025-05-13 15:37:33.5820786] AActor::CanBeBaseForCharacter = 0x588
[2025-05-13 15:37:33.5821246] AActor::TakeDamage = 0x590
[2025-05-13 15:37:33.5821763] AActor::InternalTakeRadialDamage = 0x598
[2025-05-13 15:37:33.5822641] AActor::InternalTakePointDamage = 0x5A0
[2025-05-13 15:37:33.5823376] AActor::BecomeViewTarget = 0x5A8
[2025-05-13 15:37:33.5823908] AActor::EndViewTarget = 0x5B0
[2025-05-13 15:37:33.5824430] AActor::CalcCamera = 0x5B8
[2025-05-13 15:37:33.5825062] AActor::HasActiveCameraComponent = 0x5C0
[2025-05-13 15:37:33.5825719] AActor::HasActivePawnControlCameraComponent = 0x5C8
[2025-05-13 15:37:33.5826282] AActor::GetHumanReadableName = 0x5D0
[2025-05-13 15:37:33.5826809] AActor::Reset = 0x5D8
[2025-05-13 15:37:33.5827372] AActor::GetLastRenderTime = 0x5E0
[2025-05-13 15:37:33.5828247] AActor::ForceNetRelevant = 0x5E8
[2025-05-13 15:37:33.5828826] AActor::ForceNetUpdate = 0x5F0
[2025-05-13 15:37:33.5829360] AActor::PrestreamTextures = 0x5F8
[2025-05-13 15:37:33.5829916] AActor::GetActorEyesViewPoint = 0x600
[2025-05-13 15:37:33.5830737] AActor::GetTargetLocation = 0x608
[2025-05-13 15:37:33.5831278] AActor::PostRenderFor = 0x610
[2025-05-13 15:37:33.5831808] AActor::FindComponentByClass = 0x618
[2025-05-13 15:37:33.5832168] AActor::IsComponentRelevantForNavigation = 0x620
[2025-05-13 15:37:33.5832620] AActor::DisplayDebug = 0x628
[2025-05-13 15:37:33.5833386] AGameModeBase
[2025-05-13 15:37:33.5840674] AGameModeBase::__vecDelDtor = 0x0
[2025-05-13 15:37:33.5846329] AGameModeBase::InitializeHUDForPlayer_Implementation = 0x630
[2025-05-13 15:37:33.5850436] AGameModeBase::InitStartSpot_Implementation = 0x638
[2025-05-13 15:37:33.5856150] AGameModeBase::SpawnDefaultPawnAtTransform_Implementation = 0x640
[2025-05-13 15:37:33.5860617] AGameModeBase::SpawnDefaultPawnFor_Implementation = 0x648
[2025-05-13 15:37:33.5864687] AGameModeBase::PlayerCanRestart_Implementation = 0x650
[2025-05-13 15:37:33.5871329] AGameModeBase::FindPlayerStart_Implementation = 0x658
[2025-05-13 15:37:33.5872714] AGameModeBase::ChoosePlayerStart_Implementation = 0x660
[2025-05-13 15:37:33.5873285] AGameModeBase::CanSpectate_Implementation = 0x668
[2025-05-13 15:37:33.5873758] AGameModeBase::MustSpectate_Implementation = 0x670
[2025-05-13 15:37:33.5874461] AGameModeBase::HandleStartingNewPlayer_Implementation = 0x678
[2025-05-13 15:37:33.5875023] AGameModeBase::ShouldReset_Implementation = 0x680
[2025-05-13 15:37:33.5875472] AGameModeBase::GetDefaultPawnClassForController_Implementation = 0x688
[2025-05-13 15:37:33.5880300] AGameModeBase::InitGame = 0x690
[2025-05-13 15:37:33.5884272] AGameModeBase::InitGameState = 0x698
[2025-05-13 15:37:33.5887940] AGameModeBase::GetGameSessionClass = 0x6A0
[2025-05-13 15:37:33.5888646] AGameModeBase::GetNumPlayers = 0x6A8
[2025-05-13 15:37:33.5892594] AGameModeBase::GetNumSpectators = 0x6B0
[2025-05-13 15:37:33.5900382] AGameModeBase::StartPlay = 0x6B8
[2025-05-13 15:37:33.5900961] AGameModeBase::HasMatchStarted = 0x6C0
[2025-05-13 15:37:33.5901507] AGameModeBase::HasMatchEnded = 0x6C8
[2025-05-13 15:37:33.5901932] AGameModeBase::SetPause = 0x6D0
[2025-05-13 15:37:33.5902386] AGameModeBase::ClearPause = 0x6D8
[2025-05-13 15:37:33.5902915] AGameModeBase::AllowPausing = 0x6E0
[2025-05-13 15:37:33.5903456] AGameModeBase::IsPaused = 0x6E8
[2025-05-13 15:37:33.5903987] AGameModeBase::ResetLevel = 0x6F0
[2025-05-13 15:37:33.5904517] AGameModeBase::ReturnToMainMenuHost = 0x6F8
[2025-05-13 15:37:33.5905096] AGameModeBase::CanServerTravel = 0x700
[2025-05-13 15:37:33.5905632] AGameModeBase::ProcessServerTravel = 0x708
[2025-05-13 15:37:33.5906974] AGameModeBase::GetSeamlessTravelActorList = 0x710
[2025-05-13 15:37:33.5907387] AGameModeBase::SwapPlayerControllers = 0x718
[2025-05-13 15:37:33.5907854] AGameModeBase::GetPlayerControllerClassToSpawnForSeamlessTravel = 0x720
[2025-05-13 15:37:33.5908396] AGameModeBase::HandleSeamlessTravelPlayer = 0x728
[2025-05-13 15:37:33.5908937] AGameModeBase::PostSeamlessTravel = 0x730
[2025-05-13 15:37:33.5909477] AGameModeBase::StartToLeaveMap = 0x738
[2025-05-13 15:37:33.5910205] AGameModeBase::GameWelcomePlayer = 0x740
[2025-05-13 15:37:33.5910828] AGameModeBase::PreLogin = 0x748
[2025-05-13 15:37:33.5911353] AGameModeBase::Login = 0x750
[2025-05-13 15:37:33.5911895] AGameModeBase::PostLogin = 0x758
[2025-05-13 15:37:33.5912422] AGameModeBase::Logout = 0x760
[2025-05-13 15:37:33.5912958] AGameModeBase::SpawnPlayerController = 0x768
[2025-05-13 15:37:33.5913481] AGameModeBase::SpawnPlayerController_1 = 0x770
[2025-05-13 15:37:33.5913896] AGameModeBase::SpawnReplayPlayerController = 0x778
[2025-05-13 15:37:33.5914433] AGameModeBase::ChangeName = 0x780
[2025-05-13 15:37:33.5914960] AGameModeBase::RestartPlayer = 0x788
[2025-05-13 15:37:33.5915427] AGameModeBase::RestartPlayerAtPlayerStart = 0x790
[2025-05-13 15:37:33.5915886] AGameModeBase::RestartPlayerAtTransform = 0x798
[2025-05-13 15:37:33.5916426] AGameModeBase::SetPlayerDefaults = 0x7A0
[2025-05-13 15:37:33.5916971] AGameModeBase::AllowCheats = 0x7A8
[2025-05-13 15:37:33.5921780] AGameModeBase::IsHandlingReplays = 0x7B0
[2025-05-13 15:37:33.5927555] AGameModeBase::SpawnPlayerFromSimulate = 0x7B8
[2025-05-13 15:37:33.5931552] AGameModeBase::ShouldStartInCinematicMode = 0x7C0
[2025-05-13 15:37:33.5933530] AGameModeBase::UpdateGameplayMuteList = 0x7C8
[2025-05-13 15:37:33.5934010] AGameModeBase::InitNewPlayer = 0x7D0
[2025-05-13 15:37:33.5934675] AGameModeBase::GenericPlayerInitialization = 0x7D8
[2025-05-13 15:37:33.5935359] AGameModeBase::ReplicateStreamingStatus = 0x7E0
[2025-05-13 15:37:33.5935980] AGameModeBase::ShouldSpawnAtStartSpot = 0x7E8
[2025-05-13 15:37:33.5936534] AGameModeBase::FinishRestartPlayer = 0x7F0
[2025-05-13 15:37:33.5937255] AGameModeBase::ProcessClientTravel = 0x7F8
[2025-05-13 15:37:33.5937854] AGameModeBase::InitSeamlessTravelPlayer = 0x800
[2025-05-13 15:37:33.5938395] AGameModeBase::SpawnPlayerControllerCommon = 0x808
[2025-05-13 15:37:33.5938957] AGameMode
[2025-05-13 15:37:33.5939979] AGameMode::__vecDelDtor = 0x0
[2025-05-13 15:37:33.5940609] AGameMode::ReadyToEndMatch_Implementation = 0x800
[2025-05-13 15:37:33.5941168] AGameMode::ReadyToStartMatch_Implementation = 0x808
[2025-05-13 15:37:33.5941595] AGameMode::IsMatchInProgress = 0x810
[2025-05-13 15:37:33.5942151] AGameMode::StartMatch = 0x818
[2025-05-13 15:37:33.5942852] AGameMode::EndMatch = 0x820
[2025-05-13 15:37:33.5943648] AGameMode::RestartGame = 0x828
[2025-05-13 15:37:33.5944202] AGameMode::AbortMatch = 0x830
[2025-05-13 15:37:33.5945101] AGameMode::SetMatchState = 0x838
[2025-05-13 15:37:33.5945939] AGameMode::OnMatchStateSet = 0x840
[2025-05-13 15:37:33.5946616] AGameMode::HandleMatchIsWaitingToStart = 0x848
[2025-05-13 15:37:33.5947358] AGameMode::HandleMatchHasStarted = 0x850
[2025-05-13 15:37:33.5947903] AGameMode::HandleMatchHasEnded = 0x858
[2025-05-13 15:37:33.5948431] AGameMode::HandleLeavingMap = 0x860
[2025-05-13 15:37:33.5949293] AGameMode::HandleMatchAborted = 0x868
[2025-05-13 15:37:33.5949985] AGameMode::GetNetworkNumber = 0x870
[2025-05-13 15:37:33.5950680] AGameMode::GetDefaultGameClassPath = 0x878
[2025-05-13 15:37:33.5951033] AGameMode::GetGameModeClass = 0x880
[2025-05-13 15:37:33.5951526] AGameMode::GetTravelType = 0x888
[2025-05-13 15:37:33.5952198] AGameMode::SendPlayer = 0x890
[2025-05-13 15:37:33.5952728] AGameMode::StartNewPlayer = 0x898
[2025-05-13 15:37:33.5953247] AGameMode::Say = 0x8A0
[2025-05-13 15:37:33.5953819] AGameMode::SetBandwidthLimit = 0x8A8
[2025-05-13 15:37:33.5954502] AGameMode::Broadcast = 0x8B0
[2025-05-13 15:37:33.5955032] AGameMode::BroadcastLocalized = 0x8B8
[2025-05-13 15:37:33.5955552] AGameMode::AddInactivePlayer = 0x8C0
[2025-05-13 15:37:33.5956267] AGameMode::FindInactivePlayer = 0x8C8
[2025-05-13 15:37:33.5956845] AGameMode::OverridePlayerState = 0x8D0
[2025-05-13 15:37:33.5957323] AGameMode::SetSeamlessTravelViewTarget = 0x8D8
[2025-05-13 15:37:33.5957859] AGameMode::MatineeCancelled = 0x8E0
[2025-05-13 15:37:33.5961882] AGameMode::PreCommitMapChange = 0x8E8
[2025-05-13 15:37:33.5966213] AGameMode::PostCommitMapChange = 0x8F0
[2025-05-13 15:37:33.5975101] AGameMode::NotifyPendingConnectionLost = 0x8F8
[2025-05-13 15:37:33.5984234] AGameMode::HandleDisconnect = 0x900
[2025-05-13 15:37:33.5990349] UPlayer
[2025-05-13 15:37:33.5992042] UPlayer::__vecDelDtor = 0x0
[2025-05-13 15:37:33.5995886] UPlayer::SwitchController = 0x268
[2025-05-13 15:37:33.5997184] ULocalPlayer
[2025-05-13 15:37:33.6000146] ULocalPlayer::__vecDelDtor = 0x0
[2025-05-13 15:37:33.6014000] ULocalPlayer::GetViewPoint = 0x270
[2025-05-13 15:37:33.6023579] ULocalPlayer::CalcSceneView = 0x278
[2025-05-13 15:37:33.6026113] ULocalPlayer::PlayerAdded = 0x280
[2025-05-13 15:37:33.6035715] ULocalPlayer::InitOnlineSession = 0x288
[2025-05-13 15:37:33.6036337] ULocalPlayer::PlayerRemoved = 0x290
[2025-05-13 15:37:33.6037371] ULocalPlayer::SpawnPlayActor = 0x298
[2025-05-13 15:37:33.6038336] ULocalPlayer::SendSplitJoin = 0x2A0
[2025-05-13 15:37:33.6038885] ULocalPlayer::SetControllerId = 0x2A8
[2025-05-13 15:37:33.6039423] ULocalPlayer::GetNickname = 0x2B0
[2025-05-13 15:37:33.6040004] ULocalPlayer::GetGameLoginOptions = 0x2B8
[2025-05-13 15:37:33.6040907] ULocalPlayer::GetProjectionData = 0x2C0
[2025-05-13 15:37:33.6049709] DebugGame Setting Enabled? false
[2025-05-13 15:37:33.6077601] PS Scan attempt 1
[2025-05-13 15:37:33.6080831] [PS] Reading image
[2025-05-13 15:37:33.6089511] [PS] Starting scan
[2025-05-13 15:37:34.1838707] [PS] Scan finished in 574.0957ms
[2025-05-13 15:37:34.1850594] [PS] Found GUObjectArray: 0x7ff76e6dac58
[2025-05-13 15:37:34.1853866] [PS] Found GMalloc: 0x7ff76e6a29b0
[2025-05-13 15:37:34.1854894] [PS] Found FName::ToString: 0x7ff76b154f30
[2025-05-13 15:37:34.1859191] [PS] Found FName::FName(wchar_t*): 0x7ff76b1475e0
[2025-05-13 15:37:34.1860499] [PS] Found StaticConstructObject_Internal: 0x7ff76b343b60
[2025-05-13 15:37:34.1861353] [PS] Found FText::FText(FString&&): 0x7ff76b0775a0
[2025-05-13 15:37:34.1863735] [PS] Found FUObjectHashTables::Get(): 0x7ff76b338e20
[2025-05-13 15:37:34.1864823] [PS] Found GNatives: 0x7ff76e6da040
[2025-05-13 15:37:34.1865571] PS scan successful
[2025-05-13 15:37:34.1875745] Already constructed: /Script/CoreUObject.Class
[2025-05-13 15:37:34.1876366] Already constructed: /Script/CoreUObject
[2025-05-13 15:37:34.1879635] Already constructed: /Script/CoreUObject.Struct
[2025-05-13 15:37:34.1880197] Already constructed: /Script/Engine.Pawn
[2025-05-13 15:37:34.1880669] Already constructed: /Script/Engine.Character
[2025-05-13 15:37:34.1889830] Already constructed: /Script/Engine.Actor
[2025-05-13 15:37:34.1907861] Need to construct: /Script/CoreUObject.Vector
[2025-05-13 15:37:34.1922098] Need to construct: /Script/Engine.Default__DefaultPawn
[2025-05-13 15:37:34.1939917] Need to construct: /Script/Engine.HitResult
[2025-05-13 15:37:34.1950955] Need to construct: /Script/Engine.Default__MaterialExpression
[2025-05-13 15:37:34.1952293] Already constructed: /Script/Engine.ActorComponent
[2025-05-13 15:37:34.1963036] Need to construct: /Script/CoreUObject.OrientedBox
[2025-05-13 15:37:34.1965789] Already constructed: /Script/Engine.MovementComponent
[2025-05-13 15:37:34.1974195] Already constructed: /Script/Engine.HUD
[2025-05-13 15:37:34.1979482] Already constructed: /Script/Engine.PlayerController
[2025-05-13 15:37:34.1988126] Already constructed: /Script/Engine.PlayerCameraManager
[2025-05-13 15:37:34.1999180] Need to construct: /Script/CoreUObject.EInterpCurveMode
[2025-05-13 15:37:34.2009712] Need to construct: /Script/Engine.ENetRole
[2025-05-13 15:37:34.2021550] Need to construct: /Script/MovieScene.MovieSceneEditorData
[2025-05-13 15:37:34.2024577] Already constructed: /Script/UMG.Widget
[2025-05-13 15:37:34.2064211] Already constructed: /Script/UMG.ComboBoxString
[2025-05-13 15:37:34.2071078] Already constructed: /Script/CoreUObject.Interface
[2025-05-13 15:37:34.2074936] Already constructed: /Script/CoreUObject.DynamicClass
[2025-05-13 15:37:34.4779713] Constructed [1 / 8]: /Script/CoreUObject.Vector
[2025-05-13 15:37:34.5031659] Constructed [2 / 8]: /Script/Engine.Default__DefaultPawn
[2025-05-13 15:37:34.5077805] Constructed [3 / 8]: /Script/Engine.HitResult
[2025-05-13 15:37:34.5211069] Constructed [4 / 8]: /Script/Engine.Default__MaterialExpression
[2025-05-13 15:37:34.5228531] Constructed [5 / 8]: /Script/CoreUObject.OrientedBox
[2025-05-13 15:37:34.5265652] Constructed [6 / 8]: /Script/CoreUObject.EInterpCurveMode
[2025-05-13 15:37:34.5295949] Constructed [7 / 8]: /Script/Engine.ENetRole
[2025-05-13 15:37:34.5331110] Constructed [8 / 8]: /Script/MovieScene.MovieSceneEditorData
[2025-05-13 15:37:35.0580371] ProcessEvent address 0x7ff76b321f10
[2025-05-13 15:37:35.0878950] Constructed 8 of 8 objects
[2025-05-13 15:37:35.1203905] ProcessInternal address: 0x7ff76b3222c0
[2025-05-13 15:37:35.1251741] ProcessLocalScriptFunction address: 0x7ff76b3223d0
[2025-05-13 15:37:35.1285942] UnrealConfig.FExecVTableOffsetInLocalPlayer: 28
[2025-05-13 15:37:35.1309850] Adding GUObjectArray listeners
[2025-05-13 15:37:35.1313890] Unreal Engine modules (non-modular):
[2025-05-13 15:37:35.1319585] MainExe @ 0x7ff76a320000 size=0x4926000
[2025-05-13 15:37:35.1331369] 
##### MEMBER OFFSETS START #####

[2025-05-13 15:37:35.1334713] UObjectBase::bUseSoftwareCursorWidgets = 0x230
[2025-05-13 15:37:35.1335247] UObjectBase::ClassPrivate = 0x10
[2025-05-13 15:37:35.1335983] UObjectBase::ViewportFrame = 0xE8
[2025-05-13 15:37:35.1336475] UObjectBase::MouseLockMode = 0x35C
[2025-05-13 15:37:35.1337074] UObjectBase::bFindCameraComponentWhenViewTarget = 0x5A
[2025-05-13 15:37:35.1337740] UObjectBase::InternalIndex = 0xC
[2025-05-13 15:37:35.1338173] UObjectBase::ObjectFlags = 0x8
[2025-05-13 15:37:35.1339268] UObjectBase::World = 0x78
[2025-05-13 15:37:35.1339747] UObjectBase::ActiveSplitscreenType = 0x70
[2025-05-13 15:37:35.1340029] UObjectBase::OnEndCursorOver = 0x186
[2025-05-13 15:37:35.1340274] UObjectBase::CustomTimeDilation = 0x98
[2025-05-13 15:37:35.1340570] UObjectBase::NamePrivate = 0x18
[2025-05-13 15:37:35.1340806] UObjectBase::InitialLifeSpan = 0x94
[2025-05-13 15:37:35.1341066] UObjectBase::AudioDeviceHandle = 0xF0
[2025-05-13 15:37:35.1341341] UObjectBase::InputPriority = 0xF4
[2025-05-13 15:37:35.1341858] UObjectBase::bDisableSplitScreenOverride = 0x358
[2025-05-13 15:37:35.1342221] UObjectBase::Window = 0xF8
[2025-05-13 15:37:35.1342549] UObjectBase::OuterPrivate = 0x20
[2025-05-13 15:37:35.1343405] UObjectBase::CurrentBufferVisualizationMode = 0x128
[2025-05-13 15:37:35.1344180] UObjectBase::DebugProperties = 0x48
[2025-05-13 15:37:35.1345807] UObjectBase::EngineShowFlags = 0xB8
[2025-05-13 15:37:35.1346270] UObjectBase::AutoReceiveInput = 0xF3
[2025-05-13 15:37:35.1346513] UObjectBase::GameLayerManagerPtr = 0x118
[2025-05-13 15:37:35.1347379] UObjectBase::OnClicked = 0x187
[2025-05-13 15:37:35.1349134] UObjectBase::OnActorBeginOverlap = 0x183
[2025-05-13 15:37:35.1369435] UObjectBase::HighResScreenshotDialog = 0x130
[2025-05-13 15:37:35.1386233] UObjectBase::bHasAudioFocus = 0xF4
[2025-05-13 15:37:35.1386786] UObjectBase::OnEndPlay = 0x18F
[2025-05-13 15:37:35.1387207] UObjectBase::ViewportOverlayWidget = 0x108
[2025-05-13 15:37:35.1387519] UObjectBase::MaxSplitscreenPlayers = 0x68
[2025-05-13 15:37:35.1387766] UObjectBase::MouseCaptureMode = 0x35A
[2025-05-13 15:37:35.1388029] UObjectBase::Layers = 0x150
[2025-05-13 15:37:35.1388280] UObjectBase::SplitscreenInfo = 0x58
[2025-05-13 15:37:35.1388522] UObjectBase::StatHitchesData = 0x350
[2025-05-13 15:37:35.1388758] UObjectBase::OnBeginCursorOver = 0x185
[2025-05-13 15:37:35.1388981] UObjectBase::StatUnitData = 0x348
[2025-05-13 15:37:35.1389202] UObjectBase::ViewModeIndex = 0xB0
[2025-05-13 15:37:35.1389769] UObjectBase::Viewport = 0xE0
[2025-05-13 15:37:35.1390119] UObjectBase::ViewportConsole = 0x40
[2025-05-13 15:37:35.1390463] UObjectBase::bDisableWorldRendering = 0x6C
[2025-05-13 15:37:35.1390701] UObjectBase::bHideCursorDuringCapture = 0x35B
[2025-05-13 15:37:35.1397248] UObjectBase::DetachFence = 0x210
[2025-05-13 15:37:35.1406206] UObjectBase::CreationTime = 0x9C
[2025-05-13 15:37:35.1409182] UObjectBase::bIgnoreInput = 0x359
